Year,DOY,Depth,Temp,Sal,SSChl,NO3,PO4,Pro,lon,lat,Chl
2011,133,50,20.6627,34.265,0.168156766,0.893,0.093,10765.45455,112.10395,20.91201667,0.826403836
2011,133,0,27.0101,33.7099,0.351652805,,0.032346939,46105.45455,112.5054667,20.51043333,0.351652805
2011,133,15,25.2033,33.9547,0.351652805,,,81952.72727,112.5054667,20.51043333,0.313121526
2011,133,25,22.2661,34.1816,0.351652805,,,51563.33333,112.5054667,20.51043333,0.542616836
2011,133,50,21.106,34.3586,0.351652805,3.053,0.253,22545.45455,112.5054667,20.51043333,0.730499031
2011,133,75,21.1129,34.3561,0.351652805,3.058,0.256,17933.0303,112.5054667,20.51043333,0.754863911
2011,134,5,28.5021,33.7739,0.102479265,,0.029,79087.57576,112.90195,20.1078,0.102479265
2011,134,15,27.8555,33.8169,0.087687968,,0.049,99350.30303,112.90195,20.1078,0.087687968
2011,134,25,25.9606,33.7701,0.087687968,,,115056.9697,112.90195,20.1078,0.118604236
2011,134,50,24.2119,34.0431,0.087687968,,,125061.5152,112.90195,20.1078,0.173216712
2011,134,75,22.4638,34.2489,0.087687968,,,40469.09091,112.90195,20.1078,0.593414145
2011,134,80,21.8569,34.2778,0.087687968,3.077,0.263,62018.78788,112.90195,20.1078,0.474489559
2011,134,5,28.5668,33.9762,0.093706703,,0.034,109326.6667,113.3021333,19.7081,0.093706703
2011,134,25,25.5003,33.9659,0.104337868,,0.042,84752.12121,113.3021333,19.7081,0.104337868
2011,134,50,24.5929,34.2057,0.104337868,,0.058,116945.1515,113.3021333,19.7081,0.153102728
2011,134,75,22.9088,34.3521,0.104337868,0.235,0.113,129448.4848,113.3021333,19.7081,0.374976227
2011,134,85,22.4996,34.3843,0.104337868,,,74334.24242,113.3021333,19.7081,
2011,134,100,21.3295,34.4492,0.395380952,5.503,0.415,50530,113.3021333,19.7081,0.395380952
2011,134,125,20.0975,34.5492,0.395380952,8.449,0.618,21014.24242,113.3021333,19.7081,0.222311719
2011,134,150,18.1313,34.5825,0.395380952,11.52,0.824,3936.060606,113.3021333,19.7081,0.058967685
2011,134,5,28.9218,33.8875,0.395380952,,0.038,117330.303,113.70045,19.30431667,0.112461537
2011,134,25,25.5146,34.1163,0.137581272,,0.043,142806.6667,113.70045,19.30431667,0.137581272
2011,134,50,24.196,34.4297,0.137581272,,0.075,117104.8485,113.70045,19.30431667,0.235549362
2011,134,75,22.686,34.5241,0.137581272,2.271,0.218,36899.39394,113.70045,19.30431667,0.351641121
2011,134,100,20.6912,34.5904,0.256076364,6.407,0.464,26284.24242,113.70045,19.30431667,0.256076364
2011,134,125,19.4964,34.527,0.256076364,6.942,0.496,11535.75758,113.70045,19.30431667,0.135565662
2011,134,150,17.8789,34.5921,0.256076364,11.51,0.827,789.0909091,113.70045,19.30431667,0.032804118
2011,134,5,27.4405,34.019,0.256076364,,0.039,62535.45455,114.09975,18.90271667,0.09124727
2011,134,25,25.2671,34.0955,0.108856305,0.247,0.073,44546.06061,114.09975,18.90271667,0.108856305
2011,134,50,23.6671,34.211,0.108856305,,0.071,80355.75758,114.09975,18.90271667,0.180934804
2011,134,75,22.1333,34.3622,0.108856305,4.098,0.341,23682.12121,114.09975,18.90271667,0.304992299
2011,134,100,20.4041,34.5065,0.203392609,9.603,0.69,24583.93939,114.09975,18.90271667,0.203392609
2011,134,125,18.6551,34.5651,0.203392609,10.866,0.818,7139.393939,114.09975,18.90271667,0.07391965
2011,134,150,17.0195,34.5917,0.203392609,12.443,0.901,159.6969697,114.09975,18.90271667,0.010932742
2011,134,5,29.5272,34.234,0.203392609,,0.037,46096.06061,114.49955,18.50076667,0.077171993
2011,134,25,25.5761,34.1264,0.108510031,,0.033,101013.0303,114.49955,18.50076667,0.108510031
2011,134,50,23.1679,34.2414,0.108510031,,0.071,65222.12121,114.49955,18.50076667,0.288845252
2011,134,65,21.5215,34.3792,0.108510031,,,27749.69697,114.49955,18.50076667,
2011,134,75,20.8051,34.4402,0.108510031,6.92,0.511,24471.21212,114.49955,18.50076667,0.289216944
2011,134,100,18.6597,34.5885,0.096191413,10.17,0.732,5439.090909,114.49955,18.50076667,0.096191413
2011,134,125,17.5317,34.594,0.096191413,11.52,0.831,620,114.49955,18.50076667,0.023793675
2011,134,150,16.157,34.5775,0.096191413,13.4,0.969,93.93939394,114.49955,18.50076667,0.005909249
2011,135,5,29.2565,33.8308,0.096191413,,0.048,128556.0606,115.2409333,19.0043,0.103296981
2011,135,25,25.8905,34.1068,0.093794227,,0.044,163557.8788,115.2409333,19.0043,0.093794227
2011,135,50,24.1316,34.1635,0.093794227,,0.067,127832.7273,115.2409333,19.0043,0.19948654
2011,135,75,21.9602,34.4886,0.093794227,1.785,0.209,59031.51515,115.2409333,19.0043,0.404982093
2011,135,100,19.9233,34.5503,0.182875378,7.866,0.554,19407.87879,115.2409333,19.0043,0.182875378
2011,135,125,18.0194,34.5945,0.182875378,11.569,0.817,3269.090909,115.2409333,19.0043,0.080972434
2011,135,150,16.9204,34.6029,0.182875378,12.576,0.899,441.5151515,115.2409333,19.0043,0.019623883
2011,135,5,29.0303,34.1564,0.182875378,,0.045,104197.5758,114.7982833,19.63358333,0.116689836
2011,135,25,24.9609,34.138,0.169122398,,0.049,114756.3636,114.7982833,19.63358333,0.169122398
2011,135,50,23.9519,34.2334,0.169122398,,0.069,61333.0303,114.7982833,19.63358333,0.334001423
2011,135,75,23.1024,34.5492,0.169122398,1.87,0.197,27467.87879,114.7982833,19.63358333,0.510424837
2011,135,100,21.2647,34.6643,0.229102226,5.524,0.408,20986.06061,114.7982833,19.63358333,0.229102226
2011,135,125,19.0701,34.6499,0.229102226,7.246,0.526,10220.60606,114.7982833,19.63358333,0.130212074
2011,135,150,17.7778,34.6337,0.229102226,10.372,0.733,150.3030303,114.7982833,19.63358333,0.022304475
2011,135,5,28.8976,34.0822,0.229102226,,0.046,90369.69697,114.5,20,0.139587098
2011,135,25,25.8139,34.1797,0.130787136,,0.045,88180.90909,114.5,20,0.130787136
2011,135,50,25.0431,34.2958,0.130787136,,0.055,73066.06061,114.5,20,0.253482737
2011,135,75,23.4066,34.3743,0.130787136,1.7,0.17,32127.27273,114.5,20,0.448817285
2011,135,100,21.5793,34.4561,0.261208362,4.489,0.325,24245.75758,114.5,20,0.261208362
2011,135,125,20.3397,34.5332,0.261208362,8.276,0.586,14447.87879,114.5,20,0.134229198
2011,135,150,18.2086,34.581,0.261208362,11.32,0.817,995.7575758,114.5,20,0.024041611
2011,135,5,28.4513,33.9242,0.261208362,,0.032,87654.84848,114.1997,20.34948333,0.115545193
2011,135,25,26.8219,34.0319,0.129102411,,0.027,85296.9697,114.1997,20.34948333,0.129102411
2011,135,50,25.0868,34.0631,0.129102411,,0.036,59604.54545,114.1997,20.34948333,0.134550595
2011,135,75,22.8186,34.2214,0.129102411,,,51112.42424,114.1997,20.34948333,0.349867118
2011,135,88,22.1326,34.2795,0.129102411,0.781,0.116,9638.181818,114.1997,20.34948333,
2011,135,100,20.7805,34.356,0.221457974,5.811,0.444,2198.181818,114.1997,20.34948333,0.221457974
2011,135,115,20.0455,34.4219,0.221457974,7.357,0.546,3870.30303,114.1997,20.34948333,0.116610287
2011,135,5,28.3741,33.8118,0.221457974,,0.017,85033.93939,113.9010833,20.69966667,0.110203049
2011,135,25,26.0905,33.9612,0.095040893,,0.023,99463.0303,113.9010833,20.69966667,0.095040893
2011,135,50,22.1409,34.1454,0.095040893,,0.052,44179.69697,113.9010833,20.69966667,0.366248555
2011,135,75,21.2939,34.3256,0.095040893,2.315,0.205,15810,113.9010833,20.69966667,0.630487531
2011,135,85,21.2921,34.3251,0.095040893,2.321,0.207,14015.75758,113.9010833,20.69966667,0.683303427
2011,136,5,27.9453,33.6669,0.145659208,,0.03,56363.63636,113.60035,21.0496,0.145659208
2011,136,25,22.8156,34.2935,0.292907611,,,85353.33333,113.60035,21.0496,0.292907611
2011,136,50,20.5923,34.3462,0.292907611,1.849,0.228,4725.151515,113.60035,21.0496,0.712450065
2011,136,75,20.5169,34.338,0.292907611,1.961,0.236,1719.090909,113.60035,21.0496,0.639974153
2011,136,5,27.1263,33.6658,0.613039818,,,40938.78788,113.2984167,21.39883333,0.613039818
2011,136,15,26.0278,33.8721,3.182640854,,,27308.18182,113.2984167,21.39883333,3.182640854
2011,136,25,21.9736,34.0862,3.182640854,,,2263.939394,113.2984167,21.39883333,3.00154176
2011,136,38,21.4541,34.2348,3.182640854,,,3710.606061,113.2984167,21.39883333,4.15772304
2011,136,3,27.0126,23.6012,1.47423936,66.25,0.185,30661.81818,113.00125,21.74951667,1.47423936
2011,136,10,27.183,28.4555,1.025546853,17.42,,9281.212121,113.00125,21.74951667,1.025546853
2011,136,18,25.1083,32.4569,1.025546853,13.32,,2160.606061,113.00125,21.74951667,0.945399072
2011,136,3,25.4034,33.1161,1.025546853,3.281,,14757.87879,113.9909,21.99416667,1.46979888
2011,136,15,24.8664,33.2778,1.089095232,2.962,,12061.81818,113.9909,21.99416667,1.089095232
2011,136,31,23.1122,33.9922,1.089095232,1.969,,9816.666667,113.9909,21.99416667,1.037648304
2011,136,4,26.8181,33.6384,1.089095232,0.281,,17745.15152,114.1991667,21.79933333,0.367070554
2011,136,15,26.3234,33.7012,0.354996848,,,30990.60606,114.1991667,21.79933333,0.354996848
2011,136,25,23.4369,34.2135,0.354996848,,,30774.54545,114.1991667,21.79933333,0.52239775
2011,136,43,21.0006,34.2177,0.354996848,0.243,0.09,6820,114.1991667,21.79933333,0.450623781
2011,136,5,28.0225,33.6727,0.354996848,,0.03,93526.06061,114.4976833,21.50038333,0.078715166
2011,136,25,24.6441,34.1308,0.099619995,,0.032,118692.4242,114.4976833,21.50038333,0.099619995
2011,136,40,22.6573,34.298,0.099619995,,,51995.45455,114.4976833,21.50038333,
2011,136,50,21.0538,34.3495,0.099619995,,,16627.27273,114.4976833,21.50038333,0.563306931
2011,136,68,20.8979,34.3482,0.099619995,0.868,0.133,7787.575758,114.4976833,21.50038333,0.474623794
2011,137,5,27.979,33.7125,0.167366915,,0.028,144685.4545,114.7304167,21.27483333,0.167366915
2011,137,25,27.3247,33.8122,0.157325731,,0.028,136738.1818,114.7304167,21.27483333,0.157325731
2011,137,50,22.1407,34.0585,0.157325731,,,99754.24242,114.7304167,21.27483333,0.323110688
2011,137,75,20.9383,34.3387,0.157325731,0.963,0.128,11817.57576,114.7304167,21.27483333,0.543004568
2011,137,85,20.8526,34.3384,0.157325731,1.008,0.142,3926.666667,114.7304167,21.27483333,0.415978866
2011,137,5,27.8942,33.9573,0.178343025,,0.028,72680.90909,114.9807,20.9952,0.178343025
2011,137,25,24.9265,34.0383,0.117707177,,0.03,74644.24242,114.9807,20.9952,0.117707177
2011,137,50,22.3717,34.2377,0.117707177,,,97452.72727,114.9807,20.9952,0.193485534
2011,137,75,21.5279,34.329,0.117707177,0.375,,14551.21212,114.9807,20.9952,0.511841027
2011,137,103,20.4979,34.3984,0.187996503,5.813,0.433,3550.909091,114.9807,20.9952,0.187996503
2011,137,5,27.7042,33.9639,0.187996503,,0.043,86536.9697,115.2446667,20.74865,0.163672906
2011,137,25,25.3915,34.1554,0.160738597,,0.048,89730.90909,115.2446667,20.74865,0.160738597
2011,137,50,24.1069,34.218,0.160738597,0.342,0.1,96532.12121,115.2446667,20.74865,0.273857891
2011,137,75,22.9821,34.293,0.160738597,2.859,0.23,36645.75758,115.2446667,20.74865,0.332171539
2011,137,100,21.488,34.3227,0.23003566,5.378,0.388,14973.93939,115.2446667,20.74865,0.23003566
2011,137,125,20.513,34.4079,0.23003566,6.464,0.48,7825.151515,115.2446667,20.74865,0.139378899
2011,137,150,19.0356,34.5794,0.23003566,9.836,0.681,5608.181818,115.2446667,20.74865,0.060718158
2011,137,5,26.7182,34.1153,0.23003566,,0.051,105221.5152,115.4863333,20.49876667,0.15035683
2011,137,25,25.4869,34.1886,0.136660188,,,58909.39394,115.4863333,20.49876667,0.136660188
2011,137,50,24.6849,34.2848,0.136660188,,0.059,74437.57576,115.4863333,20.49876667,0.170063536
2011,137,75,24.2543,34.3331,0.136660188,,,59031.51515,115.4863333,20.49876667,0.416749535
2011,137,100,22.3401,34.5021,0.295133624,4.49,0.343,19097.87879,115.4863333,20.49876667,0.295133624
2011,137,125,20.7583,34.5547,0.295133624,,,7176.969697,115.4863333,20.49876667,0.114241128
2011,137,150,19.4152,34.6607,0.295133624,8.37,0.604,1737.878788,115.4863333,20.49876667,0.030634229
2011,138,5,27.811,34.1824,0.295133624,,0.051,87006.66667,115.8272167,20.10271667,0.152169529
2011,138,25,25.5532,34.2272,0.133279599,,0.06,80102.12121,115.8272167,20.10271667,0.133279599
2011,138,50,24.8175,34.2462,0.133279599,,0.067,64376.66667,115.8272167,20.10271667,0.10518181
2011,138,75,23.3679,34.3531,0.133279599,2.36,0.222,28689.09091,115.8272167,20.10271667,0.403298118
2011,138,100,21.5978,34.4977,0.365992426,6.52,0.484,19886.9697,115.8272167,20.10271667,0.365992426
2011,138,5,28.3129,33.8993,0.365992426,,0.049,98589.39394,116.0128333,19.90183333,0.245195777
2011,138,25,25.2682,34.1414,0.214882827,,0.063,69355.45455,116.0128333,19.90183333,0.214882827
2011,138,50,23.9484,34.3926,0.214882827,3.22,0.273,38186.36364,116.0128333,19.90183333,0.374651267
2011,138,70,21.8679,34.4708,0.214882827,,,14635.75758,116.0128333,19.90183333,
2011,138,75,21.5298,34.4929,0.214882827,5.5,0.413,23541.21212,116.0128333,19.90183333,0.355476659
2011,138,100,19.4514,34.6259,0.126612972,9.19,0.668,8736.363636,116.0128333,19.90183333,0.126612972
2011,138,125,17.9803,34.6213,0.126612972,10.69,0.782,742.1212121,116.0128333,19.90183333,0.016237499
2011,138,150,16.8854,34.6183,0.126612972,11.32,0.825,319.3939394,116.0128333,19.90183333,0.008134043
2011,139,5,28.014,33.9301,0.126612972,,0.044,92182.72727,116.6751667,19.2683,0.258736865
2011,139,25,25.2899,34.0965,0.193008504,,0.059,83530.90909,116.6751667,19.2683,0.193008504
2011,139,50,23.7605,34.2457,0.193008504,1.15,0.158,48980,116.6751667,19.2683,0.351419002
2011,139,75,21.2953,34.5514,0.193008504,7.04,0.515,22620.60606,116.6751667,19.2683,0.24588168
2011,139,100,19.4826,34.6087,0.085483578,9.88,0.716,6547.575758,116.6751667,19.2683,0.085483578
2011,139,125,17.7426,34.6164,0.085483578,11.52,0.826,1803.636364,116.6751667,19.2683,0.033394725
2011,139,150,16.5826,34.6031,0.085483578,12.32,0.896,657.5757576,116.6751667,19.2683,0.014208624
2011,139,5,29.2259,34.1113,0.085483578,,0.057,29356.06061,117.3386167,18.63396667,0.167193835
2011,139,25,24.0966,34.2676,0.375246684,,0.085,45025.15152,117.3386167,18.63396667,0.375246684
2011,139,50,21.626,34.4674,0.375246684,6.1,0.484,24602.72727,117.3386167,18.63396667,0.425108211
2011,139,75,18.5712,34.5616,0.375246684,13.7,0.982,19633.33333,117.3386167,18.63396667,0.14542682
2011,139,100,16.7407,34.5635,0.03997238,14.56,1.062,920.6060606,117.3386167,18.63396667,0.03997238
2011,139,125,15.6302,34.557,0.03997238,,,56.36363636,117.3386167,18.63396667,0.005712893
2011,139,150,15.0409,34.5463,0.03997238,16.93,1.254,93.93939394,117.3386167,18.63396667,0.002936285
2011,139,5,28.9678,34.0407,0.03997238,,0.042,97894.24242,118.2001667,19.20111667,0.120397933
2011,139,25,27.7511,34.0328,0.134254971,,0.053,141068.7879,118.2001667,19.20111667,0.134254971
2011,139,50,25.5102,34.0362,0.134254971,6,0.411,86846.9697,118.2001667,19.20111667,0.271128278
2011,139,75,21.9717,34.3619,0.134254971,10.93,0.711,47035.45455,118.2001667,19.20111667,0.338233072
2011,139,100,19.7351,34.5817,0.267276759,14.09,0.954,20610.30303,118.2001667,19.20111667,0.267276759
2011,139,125,17.6407,34.5605,0.267276759,,,7073.636364,118.2001667,19.20111667,0.097127442
2011,139,150,16.5553,34.5749,0.267276759,14.95,1.056,300.6060606,118.2001667,19.20111667,0.02139605
2011,140,5,27.7552,33.8583,0.267276759,,0.046,187991.5152,117.5961667,19.72416667,0.238554067
2011,140,25,25.8052,34.1739,0.270947294,2.87,0.158,152350.9091,117.5961667,19.72416667,0.270947294
2011,140,50,23.2864,34.4306,0.270947294,5.06,0.287,45278.78788,117.5961667,19.72416667,0.39349329
2011,140,75,20.9941,34.6043,0.270947294,8.24,0.492,23963.93939,117.5961667,19.72416667,0.125602529
2011,140,100,18.7329,34.671,,10.53,0.646,9412.727273,117.5961667,19.72416667,
2011,140,125,16.914,34.6218,,12.25,0.777,394.5454545,117.5961667,19.72416667,0.008300037
2011,140,150,15.9127,34.5921,,14.51,0.95,93.93939394,117.5961667,19.72416667,0.004121266
2011,140,5,26.0351,33.5704,,,0.035,66556.06061,117.0010833,20.24926667,0.507534398
2011,140,25,26.0094,33.9512,0.469657993,,0.034,51431.81818,117.0010833,20.24926667,0.469657993
2011,140,50,23.739,34.1477,0.469657993,0.5,0.048,30990.60606,117.0010833,20.24926667,0.389217768
2011,140,75,21.5016,34.3651,0.469657993,,,6059.090909,117.0010833,20.24926667,0.182095946
2011,140,100,17.9724,34.556,0.049240417,,0.079,1719.090909,117.0010833,20.24926667,0.049240417
2011,140,125,16.8578,34.5642,0.049240417,6.21,0.382,620,117.0010833,20.24926667,0.020003017
2011,140,150,16.2737,34.5555,0.049240417,13.42,0.868,657.5757576,117.0010833,20.24926667,0.01373214
2011,140,5,26.3605,34.1051,0.049240417,0.2,0.069,58411.51515,116.6030333,20.6,0.262379009
2011,140,25,25.3782,34.251,0.323096448,,0.062,56532.72727,116.6030333,20.6,0.323096448
2011,140,50,24.9078,34.2662,0.323096448,1.01,0.125,38909.69697,116.6030333,20.6,0.379445962
2011,140,75,23.8084,34.3165,0.323096448,2.24,0.144,19830.60606,116.6030333,20.6,0.212885011
2011,140,100,22.4383,34.4116,0.161840467,4.41,0.28,14231.81818,116.6030333,20.6,0.161840467
2011,140,125,19.2661,34.5394,0.161840467,9.98,0.651,4650,116.6030333,20.6,0.06154655
2011,140,150,17.4567,34.5723,0.161840467,11.82,0.773,1099.090909,116.6030333,20.6,0.023462359
2011,140,5,25.9789,33.9147,0.161840467,0.2,0.049,58683.93939,116.1991833,20.94958333,0.307392849
2011,140,25,24.7818,34.0989,0.4677003,1.4,0.149,70595.45455,116.1991833,20.94958333,0.4677003
2011,140,50,23.3551,34.2729,0.4677003,3.41,0.214,33592.72727,116.1991833,20.94958333,0.301396648
2011,140,75,21.889,34.3624,0.4677003,,,8388.787879,116.1991833,20.94958333,0.30850627
2011,140,100,20.6479,34.3252,0.137568722,6.33,0.423,3137.575758,116.1991833,20.94958333,0.137568722
2011,140,125,19.8171,34.4164,0.137568722,,,3485.151515,116.1991833,20.94958333,0.139798697
2011,140,150,19.5124,34.4551,0.137568722,8.38,0.553,2583.333333,116.1991833,20.94958333,0.093602518
2011,141,5,26.5718,34.1097,0.137568722,,0.047,113309.697,115.8038167,21.30281667,0.147890135
2011,141,25,25.8383,34.1151,0.235463037,0.35,0.066,118955.4545,115.8038167,21.30281667,0.235463037
2011,141,50,23.3259,34.1845,0.235463037,0.24,,43879.09091,115.8038167,21.30281667,0.372717522
2011,141,75,20.4718,34.5004,0.235463037,6.66,0.436,12503.33333,115.8038167,21.30281667,0.172241412
2011,141,100,20.156,34.5229,0.12578632,8.2,0.546,9224.848485,115.8038167,21.30281667,0.12578632
2011,141,125,18.3232,34.5424,0.12578632,9.82,0.659,3813.939394,115.8038167,21.30281667,0.069107399
2011,141,135,16.9138,34.5572,0.12578632,11.15,0.757,3438.181818,115.8038167,21.30281667,0.066670011
2011,141,5,26.7207,33.8405,0.12578632,,0.029,161556.9697,115.3998667,21.64871667,0.158642563
2011,141,25,26.5156,33.872,0.260948135,,0.034,170528.1818,115.3998667,21.64871667,0.260948135
2011,141,50,23.6654,34.1648,0.260948135,,0.053,144807.5758,115.3998667,21.64871667,0.333548375
2011,141,75,22.1762,34.245,0.260948135,0.65,,23851.21212,115.3998667,21.64871667,0.516046826
2011,141,100,20.1053,34.5117,0.271163325,5.1,0.348,11310.30303,115.3998667,21.64871667,0.271163325
2011,141,5,26.8763,33.833,0.271163325,,0.028,156559.3939,115,22.00038333,0.236787173
2011,141,25,24.0544,34.2455,0.27196986,0.2,,197197.5758,115,22.00038333,0.27196986
2011,141,40,21.5662,34.2399,0.27196986,0.34,,144046.6667,115,22.00038333,0.540618081
2011,141,60,20.1286,34.2122,0.27196986,2.41,0.193,11357.27273,115,22.00038333,0.634221609
2011,141,0,25.9241,34.2115,0.236737001,0.21,,63230.60606,114.7048833,22.2488,0.236737001
2011,141,20,24.085,34.0868,0.236737001,0.25,,38806.36364,114.7048833,22.2488,2.329136074
2011,141,33,23.4985,34.0966,0.236737001,0.37,,19079.09091,114.7048833,22.2488,1.407344572
2011,141,5,25.2942,34.1813,0.236737001,0.3,,36335.75758,116.2859333,22.75026667,0.236503653
2011,141,15,24.3367,34.1251,0.767300049,0.25,,12484.54545,116.2859333,22.75026667,0.767300049
2011,141,28,22.3244,34.1468,0.767300049,0.35,,25645.45455,116.2859333,22.75026667,0.802935839
2011,141,3,26.3616,34.1427,0.767300049,0.23,0.031,134934.5455,116.7545167,22.2474,0.155574487
2011,141,15,26.1791,34.1479,0.118678734,0.24,,147898.1818,116.7545167,22.2474,0.118678734
2011,141,30,23.954,34.1522,0.118678734,0.53,,140326.6667,116.7545167,22.2474,0.697445084
2011,141,47,21.6224,34.3437,0.118678734,1.81,0.11,118072.4242,116.7545167,22.2474,0.80243966
2011,142,5,26.7706,34.109,0.118678734,0.051,,159340,117.2802167,21.6972,0.180375507
2011,142,25,26.4097,34.1723,0.374491779,0.071,0.2,144676.0606,117.2802167,21.6972,0.374491779
2011,142,50,23.9809,34.5429,0.374491779,0.205,3.4,17228.48485,117.2802167,21.6972,0.163035332
2011,142,75,19.5039,34.5792,0.374491779,0.496,8.02,4762.727273,117.2802167,21.6972,0.053829629
2011,142,100,17.9562,34.6868,0.011926692,0.521,8.03,450.9090909,117.2802167,21.6972,0.011926692
2011,142,125,16.9763,34.6581,0.011926692,0.626,9.54,516.6666667,117.2802167,21.6972,0.007033947
2011,142,150,15.3754,34.584,0.011926692,0.947,14.07,84.54545455,117.2802167,21.6972,0.002147893
2011,142,5,27.0108,33.9078,0.011926692,,0.044,98382.72727,117.8001667,21.14508333,0.141053582
2011,142,25,26.6176,33.9685,0.151428401,,0.048,116296.9697,117.8001667,21.14508333,0.151428401
2011,142,50,25.2465,34.1387,0.151428401,0.24,0.067,109805.7576,117.8001667,21.14508333,0.449815764
2011,142,75,23.6314,34.2897,0.151428401,0.47,,68641.51515,117.8001667,21.14508333,0.403153718
2011,142,100,20.3956,34.5057,0.155139211,2.29,0.145,17360,117.8001667,21.14508333,0.155139211
2011,142,125,18.904,34.5786,0.155139211,6.26,0.397,4274.242424,117.8001667,21.14508333,0.225304068
2011,142,150,17.5232,34.5855,0.155139211,9.91,0.647,8294.848485,117.8001667,21.14508333,0.090916348
2011,142,5,27.7683,33.8598,0.155139211,,0.048,93713.93939,118.3248,20.59213333,0.134596412
2011,142,75,22.0629,34.5279,0.202740529,6.44,0.419,28839.39394,118.3248,20.59213333,0.540349332
2011,142,100,20.5178,34.6009,0.121253686,10.05,0.678,11413.63636,118.3248,20.59213333,0.121253686
2011,142,5,29.2151,33.838,0.128434134,,0.039,176587.2727,118.7168333,20.1805,0.128434134
2011,142,25,26.0666,34.1272,0.151103508,,0.043,161265.7576,118.7168333,20.1805,0.151103508
2011,142,50,24.2061,34.4698,0.151103508,0.21,0.071,103136.0606,118.7168333,20.1805,0.386090922
2011,142,75,22.4427,34.6652,0.151103508,1.87,0.178,60900.90909,118.7168333,20.1805,0.419363973
2011,142,100,21.7672,34.7634,0.353373746,10.52,0.718,39661.21212,118.7168333,20.1805,0.353373746
2011,142,125,19.7453,34.654,0.353373746,,,19530,118.7168333,20.1805,0.202987796
2011,142,150,16.8862,34.5598,0.353373746,17.23,1.185,5598.787879,118.7168333,20.1805,0.102621679
2011,143,5,29.1232,33.4995,0.353373746,,0.024,79256.66667,119.1147333,19.77175,0.128267327
2011,143,25,28.4176,33.7458,0.134346538,,0.043,90952.12121,119.1147333,19.77175,0.134346538
2011,143,50,24.0428,34.1327,0.134346538,,0.058,68979.69697,119.1147333,19.77175,0.428464196
2011,143,75,20.6845,34.4891,0.134346538,8.43,0.588,18149.09091,119.1147333,19.77175,0.08832343
2011,143,100,17.9859,34.6025,0.026053353,11.28,0.81,1249.393939,119.1147333,19.77175,0.026053353
2011,143,125,16.7583,34.582,0.026053353,,,488.4848485,119.1147333,19.77175,0.019928797
2011,143,150,16.0029,34.6,0.026053353,11.98,0.878,817.2727273,119.1147333,19.77175,0.017788192
2011,143,5,28.722,33.5035,0.026053353,,0.033,81088.48485,119.25075,21.24956667,0.144233149
2011,143,25,26.9896,33.7907,0.242989682,,0.048,62479.09091,119.25075,21.24956667,0.242989682
2011,143,50,24.9086,33.9049,0.242989682,0.63,0.126,71760.30303,119.25075,21.24956667,0.468466599
2011,143,75,22.3862,34.2954,0.242989682,4.94,0.357,26115.15152,119.25075,21.24956667,0.283274952
2011,143,100,20.5887,34.4903,0.178437807,9.15,0.605,21239.69697,119.25075,21.24956667,0.178437807
2011,143,125,19.7364,34.5239,0.178437807,,,15324.64646,119.25075,21.24956667,0.108117466
2011,143,150,18.0113,34.55,0.178437807,13.97,0.947,10828.08081,119.25075,21.24956667,0.120419479
2011,143,5,28.1827,33.572,0.178437807,,0.032,119822.8283,118.6473,21.85148333,0.166510104
2011,143,25,28.0501,33.687,0.131225101,,0.055,136750.7071,118.6473,21.85148333,0.131225101
2011,143,50,25.86,34.1106,0.131225101,0.3,0.066,99585.15152,118.6473,21.85148333,0.2384594
2011,143,60,24.176,34.3025,0.131225101,,,113225.1515,118.6473,21.85148333,
2011,143,75,22.1723,34.4735,0.131225101,4.41,0.352,29675.45455,118.6473,21.85148333,0.280027666
2011,143,100,21.0253,34.5021,0.197525998,7.86,0.55,16974.84848,118.6473,21.85148333,0.197525998
2011,143,125,19.6044,34.5359,0.197525998,11.19,0.757,14494.84848,118.6473,21.85148333,0.131415248
2011,143,150,17.7295,34.5688,0.197525998,13.04,0.926,9863.636364,118.6473,21.85148333,0.093341793
2011,144,5,27.4979,33.8151,0.197525998,,0.045,124432.1212,118.3498167,22.1503,0.168666995
2011,144,25,27.4736,33.8306,0.17723722,,0.041,146714.5455,118.3498167,22.1503,0.17723722
2011,144,50,25.84,34.157,0.17723722,,0.065,105973.0303,118.3498167,22.1503,0.222825915
2011,144,75,23.1816,34.6735,0.17723722,2.4,0.197,46265.15152,118.3498167,22.1503,0.493361159
2011,144,100,19.6956,34.7032,0.117982011,7.78,0.556,10408.48485,118.3498167,22.1503,0.117982011
2011,144,125,18.2417,34.6332,0.117982011,10,0.688,3832.727273,118.3498167,22.1503,0.054156277
2011,144,150,17.1547,34.5976,0.117982011,12.34,0.864,0,118.3498167,22.1503,0.01925424
2011,144,5,25.6228,34.0949,0.117982011,,,97180.30303,118.04925,22.44988333,0.302069914
2011,144,15,22.7048,34.5505,0.617312099,3.13,0.249,30239.09091,118.04925,22.44988333,0.617312099
2011,144,25,22.2711,34.5565,0.617312099,3.78,0.304,38609.09091,118.04925,22.44988333,0.512361388
2011,144,50,21.3409,34.5744,0.617312099,5.07,0.384,37369.09091,118.04925,22.44988333,0.526376176
2011,144,5,25.1451,34.0932,0.417024931,,0.052,33918.38384,117.74675,22.74785,0.417024931
2011,144,15,25.1498,34.0932,0.532320792,,,36739.69697,117.74675,22.74785,0.532320792
